time,px_est,py_est,pz_est,vx_est,vy_est,vz_est,qw_est,qx_est,qy_est,qz_est,pbarx_est,pbary_est,bgx_est,bgy_est,bgz_est,bax_est,bay_est,baz_est,px_true,py_true,pz_true,vx_true,vy_true,vz_true,qw_true,qx_true,qy_true,qz_true,pbarx_true,pbary_true,bgx_true,bgy_true,bgz_true,bax_true,bay_true,baz_true,P_dtheta_x,P_dtheta_y,P_dtheta_z,P_dpr_x,P_dpr_y,P_dpr_z,P_dvr_x,P_dvr_y,P_dvr_z,P_dpbar_x,P_dpbar_y,P_dbgyr_x,P_dbgyr_y,P_dbgyr_z,P_dbacc_x,P_dbacc_y,P_dbacc_z
21.600000,-21.611094,-5.594974,-28.022550,1.481809,0.168792,-0.016017,0.998918,0.013047,0.024151,0.037540,0.281820,1.381163,0.004884,-0.003214,0.003341,0.016978,0.014281,0.003697,-21.946342,-6.766776,-28.180457,1.423785,0.147704,-0.151501,0.999004,0.011927,0.023854,0.035781,0.281010,1.381370,0.005037,-0.002899,0.001972,0.019809,-0.010693,0.014699,0.000032,0.000029,0.004763,0.235321,0.349953,0.483417,0.004403,0.005449,0.013464,0.000002,0.000003,0.000000,0.000000,0.000004,0.001841,0.002207,0.000085
21.650000,-21.548389,-5.597075,-28.043150,1.460863,0.165955,-0.016085,0.998992,0.012995,0.023595,0.035903,0.283350,1.384850,0.004882,-0.003198,0.003385,0.017328,0.015251,0.003757,-21.875881,-6.759494,-28.187938,1.394644,0.143582,-0.147727,0.999044,0.011681,0.023363,0.035044,0.282391,1.384100,0.005036,-0.002899,0.001972,0.019786,-0.010682,0.014709,0.000031,0.000028,0.004773,0.236736,0.352616,0.489925,0.004397,0.005273,0.013561,0.000002,0.000003,0.000000,0.000000,0.000004,0.001841,0.002206,0.000085
21.700000,-21.455903,-5.569852,-28.004684,1.417523,0.160255,-0.007625,0.998981,0.012648,0.023366,0.036470,0.285111,1.386304,0.004884,-0.003227,0.003321,0.016528,0.013628,0.003579,-21.806880,-6.752417,-28.195230,1.365368,0.139488,-0.143964,0.999084,0.011435,0.022869,0.034304,0.283758,1.386737,0.005034,-0.002900,0.001972,0.019807,-0.010700,0.014698,0.000031,0.000028,0.004782,0.238056,0.355118,0.496009,0.004348,0.005057,0.013647,0.000002,0.000003,0.000000,0.000000,0.000004,0.001840,0.002205,0.000085
21.750000,-21.402690,-5.581702,-28.045322,1.400493,0.152353,-0.008421,0.999051,0.012442,0.022595,0.035086,0.286959,1.389740,0.004892,-0.003200,0.003349,0.017659,0.014789,0.003894,-21.739346,-6.745544,-28.202334,1.335976,0.135424,-0.140214,0.999124,0.011187,0.022374,0.033561,0.285110,1.389282,0.005033,-0.002902,0.001970,0.019782,-0.010729,0.014730,0.000031,0.000028,0.004794,0.239471,0.357737,0.502550,0.004345,0.004887,0.013742,0.000002,0.000003,0.000000,0.000000,0.000004,0.001839,0.002204,0.000085
21.800000,-21.319020,-5.543291,-27.988304,1.359125,0.163214,0.004034,0.999118,0.012495,0.022354,0.033288,0.287035,1.390524,0.004855,-0.003232,0.003386,0.015360,0.014254,0.003142,-21.673284,-6.738874,-28.209252,1.306486,0.131394,-0.136480,0.999162,0.010939,0.021878,0.032816,0.286447,1.391735,0.005034,-0.002901,0.001970,0.019799,-0.010724,0.014697,0.000030,0.000028,0.004804,0.240749,0.360221,0.508512,0.004305,0.004704,0.013821,0.000002,0.000003,0.000000,0.000000,0.000004,0.001838,0.002203,0.000085
21.850000,-21.254124,-5.536837,-27.992541,1.332189,0.158153,0.009350,0.999163,0.012300,0.021868,0.032322,0.288828,1.393194,0.004855,-0.003229,0.003389,0.015454,0.014384,0.003173,-21.608699,-6.732404,-28.215983,1.276916,0.127401,-0.132764,0.999200,0.010690,0.021380,0.032069,0.287767,1.394094,0.005033,-0.002898,0.001969,0.019768,-0.010689,0.014695,0.000030,0.000028,0.004816,0.242157,0.362796,0.515051,0.004306,0.004547,0.013912,0.000002,0.000003,0.000000,0.000000,0.000004,0.001838,0.002203,0.000085
21.900000,-21.203125,-5.529349,-28.007781,1.307396,0.162173,0.012119,0.999236,0.012239,0.021306,0.030405,0.289395,1.396065,0.004838,-0.003217,0.003434,0.015335,0.015421,0.003095,-21.545593,-6.726133,-28.222528,1.247285,0.123446,-0.129070,0.999237,0.010440,0.020881,0.031321,0.289071,1.396361,0.005037,-0.002900,0.001970,0.019799,-0.010682,0.014672,0.000030,0.000027,0.004828,0.243566,0.365346,0.521605,0.004308,0.004387,0.014002,0.000002,0.000003,0.000000,0.000000,0.000004,0.001837,0.002202,0.000085
21.950000,-21.151437,-5.526519,-28.029222,1.284679,0.164030,0.013457,0.999284,0.012201,0.020743,0.029179,0.290708,1.398949,0.004833,-0.003204,0.003453,0.015676,0.016188,0.003191,-21.483971,-6.720059,-28.228890,1.217612,0.119534,-0.125399,0.999273,0.010191,0.020382,0.030572,0.290358,1.398535,0.005038,-0.002902,0.001973,0.019808,-0.010696,0.014661,0.000030,0.000027,0.004840,0.244769,0.367794,0.527285,0.004268,0.004216,0.014068,0.000002,0.000003,0.000000,0.000000,0.000004,0.001836,0.002201,0.000085
22.000000,-21.180025,-5.862360,-28.230063,1.248514,0.139909,-0.012883,0.999531,0.012205,0.020072,0.019633,0.292159,1.402180,0.004826,-0.003151,0.003631,0.016128,0.016683,0.005191,-21.423832,-6.714179,-28.235069,1.187915,0.115666,-0.121754,0.999308,0.009941,0.019882,0.029823,0.291627,1.400617,0.005033,-0.002902,0.001969,0.019829,-0.010665,0.014674,0.000029,0.000027,0.004460,0.160100,0.268587,0.316622,0.003728,0.003522,0.009406,0.000002,0.000003,0.000000,0.000000,0.000004,0.001833,0.002198,0.000065
22.050000,-21.111026,-5.850984,-28.212112,1.212560,0.138117,-0.005598,0.999563,0.011987,0.019649,0.018525,0.293635,1.403395,0.004821,-0.003163,0.003639,0.015455,0.016287,0.005027,-21.365179,-6.708492,-28.241066,1.158213,0.111845,-0.118138,0.999342,0.009691,0.019382,0.029073,0.292878,1.402606,0.005032,-0.002900,0.001967,0.019842,-0.010659,0.014665,0.000029,0.000027,0.004471,0.160956,0.270351,0.320193,0.003688,0.003369,0.009461,0.000002,0.000003,0.000000,0.000000,0.000004,0.001832,0.002197,0.000065
22.100000,-21.046673,-5.843695,-28.205325,1.179835,0.133453,0.000848,0.999588,0.011737,0.019233,0.017809,0.295558,1.405233,0.004825,-0.003169,0.003634,0.015264,0.015938,0.005024,-21.308011,-6.702994,-28.246883,1.128524,0.108073,-0.114552,0.999376,0.009442,0.018883,0.028325,0.294110,1.404503,0.005032,-0.002898,0.001966,0.019835,-0.010708,0.014675,0.000029,0.000027,0.004483,0.161892,0.272105,0.324160,0.003690,0.003242,0.009525,0.000002,0.000003,0.000000,0.000000,0.000004,0.001831,0.002197,0.000065
22.150000,-21.011493,-5.845804,-28.253753,1.165900,0.131163,-0.001936,0.999619,0.011586,0.018370,0.017056,0.296826,1.408184,0.004828,-0.003137,0.003625,0.016808,0.017062,0.005389,-21.252326,-6.697683,-28.252522,1.098868,0.104352,-0.110999,0.999408,0.009192,0.018385,0.027577,0.295324,1.406308,0.005031,-0.002901,0.001965,0.019865,-0.010705,0.014688,0.000028,0.000026,0.004495,0.162748,0.273800,0.327678,0.003660,0.003106,0.009576,0.000002,0.000003,0.000000,0.000000,0.000004,0.001830,0.002196,0.000065
22.200000,-20.946615,-5.835871,-28.236847,1.131676,0.129327,0.005785,0.999646,0.011203,0.017977,0.016078,0.297734,1.409602,0.004825,-0.003148,0.003631,0.016272,0.016789,0.005235,-21.198123,-6.692558,-28.257984,1.069262,0.100685,-0.107480,0.999440,0.008944,0.017887,0.026831,0.296518,1.408022,0.005031,-0.002901,0.001967,0.019842,-0.010761,0.014707,0.000028,0.000026,0.004507,0.163705,0.275493,0.331666,0.003665,0.002990,0.009638,0.000002,0.000003,0.000000,0.000000,0.000004,0.001830,0.002196,0.000065
22.250000,-20.872304,-5.820562,-28.192792,1.088913,0.130842,0.017265,0.999668,0.010900,0.017954,0.014917,0.298536,1.411349,0.004815,-0.003173,0.003650,0.014917,0.016209,0.004814,-21.145399,-6.687614,-28.263270,1.039726,0.097074,-0.103999,0.999471,0.008695,0.017391,0.026086,0.297692,1.409645,0.005031,-0.002902,0.001972,0.019863,-0.010788,0.014683,0.000028,0.000026,0.004520,0.164676,0.277151,0.335679,0.003666,0.002870,0.009700,0.000002,0.000003,0.000000,0.000000,0.000004,0.001829,0.002196,0.000065
22.300000,-20.805498,-5.800958,-28.151475,1.048536,0.142299,0.029052,0.999699,0.010777,0.017646,0.013228,0.298356,1.411921,0.004789,-0.003193,0.003674,0.013792,0.016383,0.004237,-21.094149,-6.682849,-28.268384,1.010278,0.093520,-0.100556,0.999500,0.008448,0.016896,0.025344,0.298846,1.411179,0.005035,-0.002898,0.001968,0.019871,-0.010813,0.014691,0.000028,0.000026,0.004531,0.165536,0.278747,0.339100,0.003633,0.002728,0.009743,0.000002,0.000003,0.000000,0.000000,0.000004,0.001828,0.002195,0.000065
22.350000,-20.753524,-5.799051,-28.155156,1.021528,0.132158,0.033137,0.999719,0.010413,0.017033,0.012747,0.300012,1.412582,0.004802,-0.003192,0.003672,0.013848,0.016003,0.004412,-21.044369,-6.678261,-28.273327,0.980936,0.090025,-0.097154,0.999529,0.008202,0.016404,0.024605,0.299979,1.412623,0.005039,-0.002896,0.001972,0.019834,-0.010810,0.014699,0.000028,0.000026,0.004544,0.166522,0.280336,0.343091,0.003642,0.002639,0.009801,0.000002,0.000003,0.000000,0.000000,0.000004,0.001828,0.002195,0.000065
22.400000,-20.731425,-5.800447,-28.216602,1.005526,0.127445,0.027666,0.999734,0.010078,0.016245,0.012905,0.301248,1.415512,0.004814,-0.003160,0.003628,0.015551,0.016495,0.005042,-20.996053,-6.673846,-28.278100,0.951720,0.086590,-0.093795,0.999557,0.007957,0.015913,0.023870,0.301091,1.413980,0.005040,-0.002898,0.001977,0.019863,-0.010820,0.014724,0.000027,0.000025,0.004555,0.167366,0.281870,0.346357,0.003619,0.002517,0.009837,0.000002,0.000003,0.000000,0.000000,0.000004,0.001827,0.002195,0.000065
22.450000,-20.678062,-5.785736,-28.200593,0.975235,0.134843,0.035310,0.999756,0.010054,0.015733,0.011774,0.301483,1.416124,0.004796,-0.003165,0.003625,0.015403,0.016974,0.004737,-20.949195,-6.669601,-28.282707,0.922648,0.083218,-0.090480,0.999584,0.007713,0.015425,0.023138,0.302183,1.415250,0.005040,-0.002897,0.001978,0.019872,-0.010844,0.014759,0.000027,0.000025,0.004567,0.168371,0.283392,0.350325,0.003629,0.002428,0.009892,0.000002,0.000003,0.000000,0.000000,0.000004,0.001826,0.002195,0.000065
22.500000,-20.658613,-5.781611,-28.260450,0.958599,0.133875,0.028609,0.999765,0.009862,0.014979,0.012218,0.302699,1.418620,0.004805,-0.003135,0.003566,0.016898,0.017311,0.005339,-20.903786,-6.665523,-28.287149,0.893738,0.079910,-0.087210,0.999609,0.007470,0.014940,0.022410,0.303252,1.416433,0.005040,-0.002894,0.001976,0.019822,-0.010866,0.014731,0.000027,0.000025,0.004578,0.169214,0.284860,0.353448,0.003606,0.002318,0.009921,0.000002,0.000003,0.000000,0.000000,0.000004,0.001825,0.002195,0.000064
22.550000,-20.611552,-5.776862,-28.260434,0.930079,0.131793,0.032066,0.999781,0.009538,0.014605,0.011601,0.303650,1.420292,0.004809,-0.003135,0.003570,0.016851,0.017182,0.005391,-20.859818,-6.661609,-28.291429,0.865008,0.076666,-0.083989,0.999634,0.007229,0.014458,0.021687,0.304300,1.417533,0.005043,-0.002892,0.001976,0.019815,-0.010899,0.014733,0.000027,0.000025,0.004589,0.170245,0.286312,0.357388,0.003611,0.002240,0.009973,0.000002,0.000003,0.000000,0.000000,0.000004,0.001824,0.002195,0.000064
22.600000,-20.550474,-5.767893,-28.223403,0.893236,0.131778,0.042212,0.999801,0.009373,0.014363,0.010150,0.304326,1.421033,0.004800,-0.003151,0.003604,0.016108,0.017202,0.005006,-20.817282,-6.657855,-28.295549,0.836477,0.073488,-0.080816,0.999658,0.006990,0.013980,0.020969,0.305326,1.418549,0.005041,-0.002894,0.001980,0.019802,-0.010909,0.014683,0.000027,0.000025,0.004600,0.171293,0.287725,0.361339,0.003622,0.002158,0.010024,0.000002,0.000003,0.000000,0.000000,0.000004,0.001824,0.002195,0.000064
22.650000,-20.497974,-5.763637,-28.202926,0.862295,0.125068,0.048137,0.999824,0.009052,0.013874,0.008829,0.305554,1.420994,0.004801,-0.003159,0.003632,0.015576,0.017008,0.004865,-20.776167,-6.654259,-28.299511,0.808163,0.070377,-0.077694,0.999681,0.006752,0.013505,0.020257,0.306330,1.419483,0.005038,-0.002895,0.001980,0.019773,-0.010922,0.014706,0.000027,0.000025,0.004608,0.172155,0.289078,0.364288,0.003609,0.002066,0.010044,0.000002,0.000003,0.000000,0.000000,0.000004,0.001823,0.002194,0.000064
22.700000,-20.461963,-5.757910,-28.215124,0.837228,0.124043,0.051203,0.999838,0.008756,0.013330,0.008334,0.306723,1.422069,0.004805,-0.003153,0.003617,0.015845,0.016957,0.005028,-20.736462,-6.650816,-28.303319,0.780083,0.067334,-0.074623,0.999703,0.006517,0.013034,0.019551,0.307312,1.420337,0.005037,-0.002897,0.001984,0.019756,-0.010885,0.014724,0.000026,0.000025,0.004619,0.173229,0.290410,0.368197,0.003615,0.002005,0.010091,0.000002,0.000003,0.000000,0.000000,0.000004,0.001822,0.002194,0.000064
22.750000,-20.409644,-5.745461,-28.185587,0.807805,0.131140,0.058574,0.999854,0.008635,0.012990,0.006995,0.307119,1.422782,0.004790,-0.003163,0.003621,0.015733,0.017403,0.004650,-20.698154,-6.647524,-28.306974,0.752256,0.064360,-0.071606,0.999724,0.006284,0.012568,0.018852,0.308271,1.421113,0.005037,-0.002896,0.001989,0.019763,-0.010899,0.014738,0.000026,0.000024,0.004625,0.174092,0.291679,0.370971,0.003599,0.001924,0.010104,0.000002,0.000003,0.000000,0.000000,0.000004,0.001821,0.002194,0.000064
22.800000,-20.361686,-5.736377,-28.163249,0.778704,0.133503,0.063889,0.999868,0.008408,0.012656,0.005747,0.307699,1.423637,0.004782,-0.003171,0.003631,0.015575,0.017645,0.004403,-20.661231,-6.644379,-28.310480,0.724699,0.061455,-0.068643,0.999743,0.006053,0.012106,0.018159,0.309207,1.421811,0.005037,-0.002892,0.001991,0.019754,-0.010859,0.014757,0.000026,0.000024,0.004634,0.175193,0.292931,0.374826,0.003611,0.001874,0.010148,0.000002,0.000003,0.000000,0.000000,0.000004,0.001821,0.002194,0.000064
22.850000,-20.315830,-5.738436,-28.143992,0.748816,0.126771,0.068755,0.999883,0.008164,0.012218,0.004227,0.309285,1.423381,0.004789,-0.003177,0.003689,0.014838,0.017357,0.004322,-20.625679,-6.641378,-28.313840,0.697430,0.058620,-0.065735,0.999762,0.005825,0.011649,0.017474,0.310120,1.422434,0.005036,-0.002895,0.001991,0.019755,-0.010826,0.014729,0.000026,0.000024,0.004638,0.176061,0.294107,0.377400,0.003595,0.001799,0.010154,0.000002,0.000003,0.000000,0.000000,0.000004,0.001820,0.002194,0.000063
22.900000,-20.278524,-5.732854,-28.139231,0.721644,0.123593,0.072182,0.999895,0.007923,0.011639,0.003435,0.310026,1.423005,0.004790,-0.003178,0.003693,0.014781,0.017336,0.004316,-20.591483,-6.638516,-28.317055,0.670466,0.055856,-0.062884,0.999781,0.005599,0.011198,0.016797,0.311011,1.422984,0.005036,-0.002894,0.001993,0.019758,-0.010815,0.014731,0.000026,0.000024,0.004646,0.177193,0.295270,0.381188,0.003611,0.001757,0.010193,0.000002,0.000003,0.000000,0.000000,0.000004,0.001819,0.002194,0.000063
22.950000,-20.226625,-5.723854,-28.097609,0.690772,0.129529,0.083900,0.999902,0.007903,0.011369,0.001857,0.310517,1.423163,0.004776,-0.003191,0.003718,0.014561,0.017833,0.003855,-20.558627,-6.635791,-28.320129,0.643824,0.053162,-0.060090,0.999798,0.005376,0.010752,0.016128,0.311878,1.423463,0.005038,-0.002895,0.001991,0.019735,-0.010795,0.014747,0.000026,0.000024,0.004653,0.178341,0.296392,0.384968,0.003623,0.001720,0.010231,0.000002,0.000003,0.000000,0.000000,0.000004,0.001818,0.002194,0.000063
23.000000,-20.211171,-5.720053,-28.134942,0.669211,0.121307,0.077530,0.999912,0.007466,0.010809,0.001971,0.311982,1.424131,0.004791,-0.003177,0.003691,0.014717,0.017235,0.004362,-20.527095,-6.633199,-28.323065,0.617521,0.050540,-0.057355,0.999814,0.005156,0.010311,0.015467,0.312723,1.423872,0.005040,-0.002897,0.001989,0.019769,-0.010827,0.014775,0.000026,0.000024,0.004654,0.179222,0.297412,0.387241,0.003613,0.001661,0.010226,0.000002,0.000003,0.000000,0.000000,0.000004,0.001817,0.002193,0.000063
23.050000,-20.140887,-5.717894,-28.045115,0.631593,0.128480,0.096608,0.999915,0.007338,0.010692,-0.001111,0.311855,1.423418,0.004772,-0.003207,0.003792,0.013829,0.018085,0.003411,-20.496869,-6.630736,-28.325865,0.591574,0.047988,-0.054678,0.999829,0.004939,0.009877,0.014816,0.313544,1.424215,0.005042,-0.002894,0.001989,0.019738,-0.010829,0.014788,0.000026,0.000024,0.004659,0.180398,0.298439,0.390929,0.003625,0.001630,0.010260,0.000002,0.000003,0.000000,0.000000,0.000004,0.001817,0.002193,0.000062
23.100000,-20.107656,-5.719914,-28.033440,0.601511,0.122725,0.104191,0.999919,0.007011,0.010381,-0.002381,0.312900,1.423699,0.004778,-0.003209,0.003842,0.013223,0.017819,0.003406,-20.467932,-6.628399,-28.328534,0.566000,0.045509,-0.052062,0.999844,0.004725,0.009449,0.014174,0.314342,1.424492,0.005044,-0.002897,0.001988,0.019770,-0.010821,0.014782,0.000026,0.000023,0.004656,0.181279,0.299339,0.392947,0.003616,0.001575,0.010246,0.000002,0.000003,0.000000,0.000000,0.000004,0.001816,0.002193,0.000062
23.150000,-20.102851,-5.717601,-28.082260,0.578015,0.111961,0.092998,0.999928,0.006563,0.009816,-0.001973,0.314242,1.424347,0.004797,-0.003191,0.003817,0.013206,0.016943,0.004055,-20.440263,-6.626184,-28.331073,0.540814,0.043100,-0.049506,0.999857,0.004514,0.009028,0.013542,0.315117,1.424707,0.005042,-0.002899,0.001987,0.019810,-0.010867,0.014755,0.000026,0.000023,0.004661,0.182479,0.300258,0.396519,0.003632,0.001554,0.010275,0.000002,0.000003,0.000000,0.000000,0.000004,0.001815,0.002193,0.000062
23.200000,-20.053134,-5.703557,-28.032355,0.551482,0.122767,0.102368,0.999927,0.006616,0.009592,-0.003244,0.314312,1.424465,0.004777,-0.003206,0.003806,0.013637,0.017912,0.003476,-20.413843,-6.624087,-28.333485,0.516033,0.040763,-0.047012,0.999870,0.004307,0.008613,0.012920,0.315869,1.424861,0.005046,-0.002902,0.001984,0.019805,-0.010828,0.014770,0.000026,0.000023,0.004655,0.183360,0.301038,0.398288,0.003630,0.001515,0.010252,0.000002,0.000003,0.000000,0.000000,0.000004,0.001814,0.002192,0.000062
23.250000,-20.054462,-5.681736,-28.094283,0.530851,0.122271,0.096263,0.999940,0.006348,0.008828,-0.001350,0.314689,1.424639,0.004781,-0.003185,0.003665,0.014877,0.017494,0.004141,-20.388652,-6.622106,-28.335775,0.491673,0.038497,-0.044580,0.999882,0.004103,0.008206,0.012309,0.316597,1.424957,0.005048,-0.002907,0.001982,0.019817,-0.010788,0.014746,0.000026,0.000023,0.004658,0.184596,0.301863,0.401777,0.003651,0.001504,0.010278,0.000002,0.000003,0.000000,0.000000,0.000004,0.001813,0.002192,0.000061
23.300000,-20.044877,-5.679102,-28.124550,0.509083,0.113890,0.093385,0.999946,0.005952,0.008436,-0.001355,0.315620,1.425416,0.004793,-0.003174,0.003659,0.014677,0.016826,0.004563,-20.364669,-6.620237,-28.337944,0.467748,0.036302,-0.042210,0.999893,0.003903,0.007806,0.011709,0.317303,1.424998,0.005048,-0.002909,0.001983,0.019825,-0.010798,0.014736,0.000025,0.000023,0.004660,0.185857,0.302640,0.405263,0.003669,0.001500,0.010302,0.000002,0.000003,0.000000,0.000000,0.000004,0.001813,0.002192,0.000061
23.350000,-19.983736,-5.679580,-28.037172,0.479893,0.116528,0.114237,0.999937,0.006079,0.008348,-0.004371,0.316331,1.424677,0.004776,-0.003199,0.003751,0.014255,0.017955,0.003660,-20.341870,-6.618475,-28.339997,0.444275,0.034178,-0.039903,0.999904,0.003707,0.007413,0.011120,0.317985,1.424985,0.005048,-0.002909,0.001984,0.019822,-0.010827,0.014726,0.000025,0.000023,0.004651,0.186796,0.303253,0.406819,0.003680,0.001472,0.010272,0.000002,0.000003,0.000000,0.000000,0.000004,0.001811,0.002191,0.000061
23.400000,-19.978290,-5.672101,-28.071854,0.461877,0.110474,0.110396,0.999944,0.005855,0.007864,-0.003906,0.317283,1.424795,0.004786,-0.003187,0.003715,0.014318,0.017328,0.004109,-20.320233,-6.616818,-28.341936,0.421268,0.032124,-0.037659,0.999914,0.003514,0.007029,0.010543,0.318644,1.424923,0.005048,-0.002910,0.001984,0.019834,-0.010834,0.014760,0.000025,0.000023,0.004652,0.188109,0.303945,0.410253,0.003700,0.001476,0.010294,0.000002,0.000003,0.000000,0.000000,0.000004,0.001811,0.002191,0.000061
23.450000,-20.001643,-5.647138,-28.175361,0.449734,0.108376,0.093712,0.999958,0.005607,0.007209,-0.000648,0.318118,1.426039,0.004799,-0.003155,0.003534,0.015485,0.016081,0.005239,-20.299735,-6.615261,-28.343764,0.398742,0.030140,-0.035479,0.999923,0.003326,0.006652,0.009979,0.319281,1.424812,0.005047,-0.002910,0.001986,0.019842,-0.010858,0.014739,0.000025,0.000023,0.004640,0.189092,0.304456,0.411679,0.003699,0.001456,0.010259,0.000002,0.000003,0.000000,0.000000,0.000004,0.001809,0.002191,0.000060
23.500000,-20.020000,-5.611631,-28.272032,0.436060,0.111792,0.080517,0.999959,0.005401,0.006484,0.003276,0.317942,1.426912,0.004802,-0.003127,0.003296,0.017398,0.015254,0.006235,-20.280351,-6.613802,-28.345485,0.376712,0.028225,-0.033363,0.999931,0.003142,0.006284,0.009426,0.319895,1.424656,0.005049,-0.002912,0.001985,0.019840,-0.010841,0.014724,0.000025,0.000023,0.004640,0.190465,0.305072,0.415113,0.003719,0.001465,0.010280,0.000002,0.000003,0.000000,0.000000,0.000004,0.001809,0.002190,0.000060
23.550000,-19.947779,-5.622029,-28.147639,0.403947,0.121030,0.104928,0.999964,0.005501,0.006300,-0.001068,0.318038,1.424320,0.004783,-0.003162,0.003453,0.016770,0.017046,0.004964,-20.262056,-6.612438,-28.347101,0.355191,0.026379,-0.031311,0.999939,0.002962,0.005925,0.008887,0.320486,1.424458,0.005050,-0.002912,0.001984,0.019875,-0.010840,0.014729,0.000025,0.000023,0.004628,0.191537,0.305494,0.416603,0.003722,0.001452,0.010247,0.000002,0.000003,0.000000,0.000000,0.000004,0.001807,0.002189,0.000059
23.600000,-19.953923,-5.603814,-28.205197,0.389605,0.116268,0.099709,0.999969,0.005178,0.005812,0.000707,0.318194,1.424906,0.004790,-0.003145,0.003350,0.017318,0.016187,0.005613,-20.244823,-6.611163,-28.348617,0.334193,0.024601,-0.029324,0.999946,0.002787,0.005574,0.008361,0.321054,1.424220,0.005049,-0.002913,0.001985,0.019874,-0.010807,0.014727,0.000025,0.000023,0.004627,0.192987,0.306030,0.420085,0.003747,0.001468,0.010268,0.000002,0.000003,0.000000,0.000000,0.000004,0.001807,0.002189,0.000059
23.650000,-19.943570,-5.601045,-28.218382,0.371914,0.111121,0.098527,0.999973,0.004833,0.005498,0.000317,0.318739,1.425085,0.004798,-0.003139,0.003362,0.016908,0.015689,0.005825,-20.228627,-6.609976,-28.350035,0.313731,0.022891,-0.027402,0.999952,0.002616,0.005232,0.007848,0.321601,1.423945,0.005047,-0.002910,0.001988,0.019869,-0.010807,0.014742,0.000025,0.000022,0.004626,0.194469,0.306535,0.423591,0.003767,0.001486,0.010289,0.000002,0.000003,0.000000,0.000000,0.000004,0.001806,0.002189,0.000059
