time,px_est,py_est,pz_est,vx_est,vy_est,vz_est,qw_est,qx_est,qy_est,qz_est,pbarx_est,pbary_est,bgx_est,bgy_est,bgz_est,bax_est,bay_est,baz_est,bmx_est,bmy_est,bmz_est,px_true,py_true,pz_true,vx_true,vy_true,vz_true,qw_true,qx_true,qy_true,qz_true,pbarx_true,pbary_true,bgx_true,bgy_true,bgz_true,bax_true,bay_true,baz_true,bmx_true,bmy_true,bmz_true,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19
6.564103,-41.257867,-8.921297,-25.391697,2.401508,0.906274,-0.409160,0.996014,0.032661,0.039499,0.072995,0.119025,0.714810,-0.000246,-0.001615,-0.000644,-0.001335,0.002154,0.000407,0.000000,0.000000,0.000000,-41.846077,-9.061400,-25.923659,2.362344,0.305822,-0.288206,0.997229,0.019881,0.039763,0.059644,0.129065,0.713896,0.004978,-0.003068,0.001956,0.020981,-0.009513,0.015896,0.000000,0.000000,0.000000,0.000282,0.000376,0.003347,10.391904,8.748506,11.056672,0.519039,0.173708,0.194971,0.000048,0.000051,0.000016,0.000015,0.000021,0.002473,0.002476,0.002368,1.000000,1.000000,1.000000
6.615385,-41.617962,-9.156762,-25.493009,2.245327,0.784734,-0.429532,0.996024,0.030852,0.041111,0.072767,0.121329,0.713947,0.000305,-0.001933,-0.000666,-0.001010,0.001974,0.001800,0.000000,0.000000,0.000000,-41.725047,-9.045739,-25.938420,2.357725,0.304924,-0.287463,0.997240,0.019842,0.039684,0.059526,0.129610,0.715993,0.004977,-0.003070,0.001960,0.020994,-0.009462,0.015924,0.000000,0.000000,0.000000,0.000279,0.000370,0.003360,10.372459,8.753307,11.137480,0.507440,0.169964,0.196178,0.000047,0.000050,0.000016,0.000015,0.000021,0.002473,0.002476,0.002367,1.000000,1.000000,1.000000
6.666667,-41.439259,-9.247095,-25.529654,2.311296,0.727287,-0.430538,0.996075,0.029650,0.040140,0.073108,0.123608,0.716738,0.000738,-0.001736,-0.000713,-0.000897,0.002041,0.001854,0.000000,0.000000,0.000000,-41.604272,-9.030128,-25.953140,2.352348,0.303881,-0.286598,0.997253,0.019796,0.039592,0.059388,0.130185,0.718064,0.004972,-0.003068,0.001960,0.021063,-0.009522,0.015866,0.000000,0.000000,0.000000,0.000280,0.000369,0.003374,10.416125,8.775978,11.220760,0.506393,0.170716,0.197514,0.000048,0.000052,0.000016,0.000015,0.000021,0.002473,0.002476,0.002366,1.000000,1.000000,1.000000
6.717949,-40.808240,-9.305793,-25.530904,2.573911,0.682308,-0.415962,0.996183,0.028161,0.036606,0.074071,0.127307,0.722715,0.001356,-0.001014,-0.000802,-0.000864,0.002338,0.000838,0.000000,0.000000,0.000000,-41.483793,-9.014574,-25.967812,2.346214,0.302693,-0.285614,0.997268,0.019744,0.039488,0.059232,0.130788,0.720108,0.004972,-0.003066,0.001956,0.021115,-0.009562,0.015912,0.000000,0.000000,0.000000,0.000276,0.000363,0.003388,10.403395,8.781002,11.304152,0.495576,0.167081,0.198779,0.000047,0.000050,0.000016,0.000014,0.000021,0.002472,0.002476,0.002366,1.000000,1.000000,1.000000
6.769231,-40.921602,-9.482537,-25.598935,2.503100,0.587129,-0.425213,0.996212,0.026602,0.037254,0.073935,0.129962,0.723947,0.001849,-0.001130,-0.000820,-0.000644,0.002244,0.001709,0.000000,0.000000,0.000000,-41.363648,-8.999085,-25.982431,2.339329,0.301362,-0.284510,0.997284,0.019685,0.039370,0.059056,0.131420,0.722126,0.004971,-0.003063,0.001959,0.021079,-0.009583,0.015975,0.000000,0.000000,0.000000,0.000273,0.000357,0.003401,10.393072,8.786327,11.388871,0.485083,0.163599,0.200071,0.000046,0.000050,0.000015,0.000014,0.000021,0.002472,0.002476,0.002365,1.000000,1.000000,1.000000
6.820513,-40.828224,-9.503196,-25.629284,2.494543,0.569993,-0.426468,0.996229,0.026219,0.037202,0.073873,0.131001,0.726253,0.001982,-0.001127,-0.000826,-0.000594,0.002233,0.001847,0.000000,0.000000,0.000000,-41.243875,-8.983668,-25.996991,2.331696,0.299889,-0.283288,0.997302,0.019620,0.039240,0.058861,0.132081,0.724115,0.004970,-0.003071,0.001956,0.021064,-0.009532,0.016080,0.000000,0.000000,0.000000,0.000274,0.000357,0.003415,10.438771,8.808893,11.475826,0.484185,0.164389,0.201469,0.000048,0.000051,0.000015,0.000014,0.000021,0.002472,0.002476,0.002364,1.000000,1.000000,1.000000
6.871795,-41.360799,-9.523986,-25.701365,2.190044,0.566824,-0.447638,0.996155,0.026739,0.040636,0.072859,0.129733,0.723463,0.001700,-0.001900,-0.000774,-0.000518,0.001920,0.003742,0.000000,0.000000,0.000000,-41.124512,-8.968329,-26.011485,2.323321,0.298277,-0.281949,0.997321,0.019549,0.039098,0.058647,0.132769,0.726075,0.004970,-0.003071,0.001950,0.021160,-0.009473,0.016082,0.000000,0.000000,0.000000,0.000271,0.000352,0.003427,10.432239,8.814718,11.563233,0.474199,0.161181,0.202808,0.000047,0.000050,0.000015,0.000014,0.000021,0.002472,0.002476,0.002363,1.000000,1.000000,1.000000
6.923077,-40.880604,-9.272472,-25.675123,2.306422,0.680921,-0.428073,0.996179,0.028138,0.039078,0.072863,0.128178,0.728228,0.001258,-0.001598,-0.000780,-0.000749,0.002097,0.002463,0.000000,0.000000,0.000000,-41.005598,-8.953077,-26.025907,2.314208,0.296528,-0.280495,0.997343,0.019471,0.038942,0.058414,0.133484,0.728007,0.004971,-0.003069,0.001952,0.021064,-0.009522,0.016016,0.000000,0.000000,0.000000,0.000268,0.000348,0.003441,10.431546,8.821232,11.652138,0.464696,0.158035,0.204189,0.000046,0.000049,0.000015,0.000014,0.000021,0.002472,0.002476,0.002362,1.000000,1.000000,1.000000
6.974359,-40.993272,-9.437471,-25.733036,2.237937,0.595157,-0.444067,0.996214,0.026748,0.039514,0.072665,0.130519,0.728391,0.001724,-0.001737,-0.000776,-0.000549,0.001985,0.003298,0.000000,0.000000,0.000000,-40.887170,-8.937919,-26.040251,2.304363,0.294643,-0.278927,0.997365,0.019387,0.038775,0.058162,0.134227,0.729908,0.004971,-0.003066,0.001956,0.021071,-0.009521,0.015939,0.000000,0.000000,0.000000,0.000269,0.000347,0.003455,10.481619,8.844028,11.742985,0.464205,0.159005,0.205639,0.000048,0.000050,0.000015,0.000014,0.000021,0.002472,0.002476,0.002362,1.000000,1.000000,1.000000
7.025641,-40.913696,-9.447533,-25.761828,2.221823,0.580891,-0.445883,0.996243,0.026418,0.039431,0.072431,0.131474,0.730260,0.001824,-0.001746,-0.000776,-0.000511,0.001969,0.003421,0.000000,0.000000,0.000000,-40.769266,-8.922860,-26.054513,2.293793,0.292626,-0.277248,0.997390,0.019297,0.038595,0.057892,0.134996,0.731778,0.004975,-0.003061,0.001950,0.021063,-0.009487,0.015916,0.000000,0.000000,0.000000,0.000266,0.000343,0.003470,10.487653,8.851078,11.834665,0.455370,0.156059,0.207070,0.000047,0.000049,0.000014,0.000014,0.000021,0.002472,0.002476,0.002361,1.000000,1.000000,1.000000
7.076923,-41.098655,-9.698860,-25.825293,2.128515,0.445093,-0.455553,0.996293,0.024301,0.040115,0.072111,0.134761,0.729894,0.002506,-0.001939,-0.000754,-0.000235,0.001802,0.004546,0.000000,0.000000,0.000000,-40.651922,-8.907908,-26.068685,2.282504,0.290478,-0.275458,0.997416,0.019201,0.038402,0.057604,0.135792,0.733618,0.004977,-0.003066,0.001947,0.021024,-0.009426,0.015943,0.000000,0.000000,0.000000,0.000263,0.000338,0.003484,10.498533,8.858710,11.927810,0.446917,0.153206,0.208530,0.000046,0.000048,0.000014,0.000014,0.000021,0.002472,0.002476,0.002360,1.000000,1.000000,1.000000
7.128205,-40.454849,-9.535445,-25.815463,2.350232,0.511020,-0.440982,0.996383,0.024861,0.037175,0.072251,0.135610,0.736110,0.002431,-0.001320,-0.000777,-0.000380,0.002065,0.002689,0.000000,0.000000,0.000000,-40.535175,-8.893069,-26.082763,2.270502,0.288203,-0.273560,0.997443,0.019099,0.038198,0.057297,0.136613,0.735425,0.004975,-0.003069,0.001939,0.020977,-0.009416,0.015989,0.000000,0.000000,0.000000,0.000264,0.000339,0.003499,10.553674,8.881841,12.022651,0.446639,0.154172,0.210051,0.000047,0.000049,0.000014,0.000014,0.000021,0.002472,0.002476,0.002359,1.000000,1.000000,1.000000
7.179487,-39.970225,-9.450570,-25.819719,2.504678,0.538786,-0.429714,0.996468,0.024803,0.034927,0.072224,0.136816,0.741047,0.002496,-0.000871,-0.000788,-0.000437,0.002234,0.001395,0.000000,0.000000,0.000000,-40.419062,-8.878351,-26.096741,2.257796,0.285803,-0.271556,0.997472,0.018991,0.037982,0.056973,0.137460,0.737200,0.004980,-0.003069,0.001941,0.020946,-0.009497,0.015949,0.000000,0.000000,0.000000,0.000260,0.000335,0.003514,10.569784,8.890137,12.118603,0.438587,0.151449,0.211555,0.000046,0.000048,0.000014,0.000013,0.000021,0.002472,0.002476,0.002358,1.000000,1.000000,1.000000
7.230769,-39.846812,-9.340063,-25.836194,2.475102,0.583048,-0.423771,0.996473,0.025531,0.034830,0.071944,0.136317,0.742910,0.002229,-0.000918,-0.000801,-0.000516,0.002256,0.001377,0.000000,0.000000,0.000000,-40.303618,-8.863758,-26.110613,2.244394,0.283281,-0.269448,0.997503,0.018877,0.037754,0.056631,0.138332,0.738942,0.004981,-0.003062,0.001944,0.020933,-0.009474,0.015886,0.000000,0.000000,0.000000,0.000257,0.000331,0.003528,10.587108,8.898797,12.215948,0.430601,0.148742,0.213094,0.000046,0.000047,0.000014,0.000013,0.000021,0.002472,0.002476,0.002357,1.000000,1.000000,1.000000
7.282051,-39.625043,-9.200309,-25.848115,2.496114,0.643747,-0.418324,0.996493,0.026317,0.034260,0.071659,0.135838,0.745794,0.001947,-0.000845,-0.000818,-0.000613,0.002325,0.000970,0.000000,0.000000,0.000000,-40.188880,-8.849298,-26.124375,2.230303,0.280641,-0.267237,0.997534,0.018757,0.037514,0.056271,0.139227,0.740650,0.004985,-0.003062,0.001943,0.020836,-0.009432,0.015919,0.000000,0.000000,0.000000,0.000258,0.000332,0.003543,10.643172,8.921997,12.314775,0.430196,0.149722,0.214653,0.000047,0.000049,0.000013,0.000013,0.000021,0.002472,0.002476,0.002356,1.000000,1.000000,1.000000
7.333333,-39.412746,-9.251036,-25.870053,2.536848,0.602786,-0.411971,0.996571,0.025401,0.033274,0.071377,0.137940,0.748509,0.002266,-0.000687,-0.000802,-0.000529,0.002332,0.000610,0.000000,0.000000,0.000000,-40.074881,-8.834977,-26.138020,2.215533,0.277886,-0.264928,0.997567,0.018631,0.037263,0.055894,0.140147,0.742324,0.004986,-0.003064,0.001942,0.020827,-0.009426,0.015910,0.000000,0.000000,0.000000,0.000255,0.000328,0.003559,10.661414,8.930803,12.414827,0.422240,0.147085,0.216219,0.000046,0.000048,0.000013,0.000013,0.000021,0.002472,0.002476,0.002355,1.000000,1.000000,1.000000
7.384615,-39.271561,-9.003688,-25.884181,2.501675,0.715944,-0.404328,0.996548,0.027323,0.033200,0.071018,0.135793,0.750302,0.001582,-0.000765,-0.000848,-0.000729,0.002421,0.000569,0.000000,0.000000,0.000000,-39.961657,-8.820799,-26.151545,2.200094,0.275019,-0.262521,0.997601,0.018500,0.037000,0.055500,0.141090,0.743964,0.004986,-0.003062,0.001939,0.020847,-0.009390,0.015979,0.000000,0.000000,0.000000,0.000252,0.000325,0.003573,10.680037,8.939808,12.516252,0.414352,0.144541,0.217788,0.000046,0.000047,0.000013,0.000013,0.000021,0.002472,0.002476,0.002353,1.000000,1.000000,1.000000
7.435897,-39.486139,-8.858670,-25.913584,2.315897,0.783705,-0.411236,0.996476,0.028649,0.035097,0.070584,0.133446,0.749676,0.001003,-0.001262,-0.000881,-0.000881,0.002356,0.002170,0.000000,0.000000,0.000000,-39.849242,-8.806771,-26.164944,2.183993,0.272044,-0.260020,0.997637,0.018363,0.036726,0.055089,0.142055,0.745568,0.004982,-0.003064,0.001938,0.020758,-0.009391,0.016024,0.000000,0.000000,0.000000,0.000253,0.000326,0.003587,10.735632,8.962815,12.619100,0.413810,0.145490,0.219398,0.000047,0.000049,0.000013,0.000013,0.000021,0.002472,0.002476,0.002352,1.000000,1.000000,1.000000
7.487179,-39.534628,-8.986247,-25.941721,2.248281,0.711028,-0.413401,0.996536,0.027306,0.035498,0.070077,0.135743,0.750285,0.001416,-0.001421,-0.000846,-0.000768,0.002235,0.003026,0.000000,0.000000,0.000000,-39.737669,-8.792899,-26.178212,2.167243,0.268963,-0.257427,0.997673,0.018221,0.036441,0.054662,0.143043,0.747137,0.004982,-0.003067,0.001937,0.020789,-0.009473,0.016014,0.000000,0.000000,0.000000,0.000250,0.000322,0.003603,10.755844,8.971699,12.723272,0.406094,0.142979,0.220997,0.000046,0.000048,0.000013,0.000013,0.000021,0.002472,0.002476,0.002351,1.000000,1.000000,1.000000
7.538462,-39.485686,-8.971799,-25.966512,2.202541,0.705563,-0.413445,0.996567,0.027199,0.035517,0.069666,0.136367,0.751613,0.001457,-0.001487,-0.000835,-0.000759,0.002205,0.003347,0.000000,0.000000,0.000000,-39.626971,-8.779187,-26.191345,2.149853,0.265783,-0.254745,0.997711,0.018073,0.036146,0.054218,0.144052,0.748670,0.004991,-0.003070,0.001934,0.020833,-0.009514,0.016017,0.000000,0.000000,0.000000,0.000247,0.000319,0.003619,10.779352,8.980724,12.828859,0.398693,0.140444,0.222646,0.000046,0.000047,0.000012,0.000013,0.000021,0.002472,0.002476,0.002349,1.000000,1.000000,1.000000
7.589744,-39.313825,-8.888554,-25.985749,2.210133,0.733554,-0.409682,0.996601,0.027528,0.034957,0.069336,0.136499,0.753953,0.001346,-0.001419,-0.000848,-0.000787,0.002247,0.003015,0.000000,0.000000,0.000000,-39.517182,-8.765641,-26.204338,2.131835,0.262505,-0.251977,0.997750,0.017920,0.035839,0.053759,0.145082,0.750166,0.004994,-0.003072,0.001936,0.020803,-0.009585,0.016084,0.000000,0.000000,0.000000,0.000248,0.000320,0.003634,10.837926,9.003501,12.935864,0.398248,0.141345,0.224312,0.000047,0.000049,0.000012,0.000013,0.000021,0.002472,0.002476,0.002348,1.000000,1.000000,1.000000
7.641026,-39.319854,-8.791817,-26.003652,2.127306,0.768510,-0.408114,0.996592,0.028159,0.035457,0.068945,0.135748,0.754657,0.001082,-0.001609,-0.000871,-0.000863,0.002234,0.003608,0.000000,0.000000,0.000000,-39.408332,-8.752265,-26.217188,2.113199,0.259134,-0.249125,0.997789,0.017761,0.035523,0.053284,0.146132,0.751626,0.004993,-0.003073,0.001940,0.020862,-0.009595,0.016134,0.000000,0.000000,0.000000,0.000244,0.000317,0.003649,10.866523,9.012572,13.044256,0.391208,0.138848,0.225992,0.000046,0.000048,0.000012,0.000013,0.000021,0.002472,0.002476,0.002346,1.000000,1.000000,1.000000
7.692308,-39.298771,-9.001568,-26.028492,2.105114,0.654899,-0.408654,0.996709,0.025992,0.035153,0.068257,0.139433,0.755382,0.001823,-0.001635,-0.000777,-0.000682,0.002084,0.004182,0.000000,0.000000,0.000000,-39.300454,-8.739065,-26.229888,2.093958,0.255673,-0.246192,0.997830,0.017598,0.035196,0.052794,0.147203,0.753048,0.004997,-0.003064,0.001937,0.020883,-0.009603,0.016237,0.000000,0.000000,0.000000,0.000241,0.000313,0.003665,10.898920,9.021817,13.154028,0.384469,0.136428,0.227668,0.000045,0.000047,0.000012,0.000012,0.000021,0.002472,0.002476,0.002344,1.000000,1.000000,1.000000
7.743590,-38.937116,-9.028457,-26.062326,2.223014,0.630032,-0.397943,0.996838,0.025084,0.033034,0.067772,0.141905,0.759255,0.002183,-0.001217,-0.000741,-0.000563,0.002145,0.002775,0.000000,0.000000,0.000000,-39.193577,-8.726044,-26.242437,2.074124,0.252128,-0.243182,0.997871,0.017429,0.034859,0.052288,0.148292,0.754433,0.005002,-0.003066,0.001932,0.020885,-0.009632,0.016230,0.000000,0.000000,0.000000,0.000242,0.000313,0.003682,10.961417,9.044461,13.265227,0.384102,0.137235,0.229386,0.000047,0.000048,0.000012,0.000012,0.000021,0.002472,0.002476,0.002343,1.000000,1.000000,1.000000
7.794872,-39.039753,-9.136818,-26.073099,2.115268,0.566525,-0.399822,0.996890,0.024074,0.033675,0.067055,0.143963,0.758428,0.002499,-0.001493,-0.000685,-0.000515,0.001995,0.004046,0.000000,0.000000,0.000000,-39.087733,-8.713207,-26.254829,2.053709,0.248503,-0.240097,0.997913,0.017256,0.034512,0.051768,0.149399,0.755780,0.004999,-0.003067,0.001928,0.020867,-0.009597,0.016271,0.000000,0.000000,0.000000,0.000239,0.000310,0.003698,10.998653,9.054001,13.377763,0.377683,0.134816,0.231121,0.000046,0.000047,0.000011,0.000012,0.000021,0.002472,0.002476,0.002342,1.000000,1.000000,1.000000
7.846154,-38.982317,-9.455884,-26.090976,2.116965,0.398033,-0.395505,0.997057,0.020920,0.033005,0.065951,0.149627,0.759189,0.003587,-0.001455,-0.000516,-0.000268,0.001781,0.004481,0.000000,0.000000,0.000000,-38.982950,-8.700558,-26.267061,2.032726,0.244801,-0.236941,0.997956,0.017078,0.034156,0.051234,0.150524,0.757089,0.004999,-0.003066,0.001932,0.020857,-0.009497,0.016182,0.000000,0.000000,0.000000,0.000235,0.000305,0.003714,11.039567,9.064014,13.491617,0.371453,0.132446,0.232860,0.000045,0.000046,0.000011,0.000012,0.000021,0.002472,0.002476,0.002340,1.000000,1.000000,1.000000
7.897436,-38.652411,-9.410991,-26.131866,2.213966,0.411390,-0.394586,0.997155,0.020744,0.031135,0.065437,0.151108,0.762857,0.003652,-0.001092,-0.000512,-0.000210,0.001868,0.003105,0.000000,0.000000,0.000000,-38.879258,-8.688100,-26.279129,2.011189,0.241026,-0.233717,0.998000,0.016895,0.033790,0.050686,0.151667,0.758359,0.005001,-0.003066,0.001931,0.020837,-0.009417,0.016173,0.000000,0.000000,0.000000,0.000236,0.000306,0.003731,11.105908,9.086889,13.607022,0.371280,0.133348,0.234623,0.000047,0.000047,0.000011,0.000012,0.000021,0.002472,0.002476,0.002339,1.000000,1.000000,1.000000
7.948718,-38.666896,-9.340213,-26.143112,2.131417,0.440366,-0.397109,0.997158,0.021101,0.031632,0.065034,0.150897,0.763283,0.003410,-0.001302,-0.000551,-0.000287,0.001864,0.003841,0.000000,0.000000,0.000000,-38.776684,-8.675838,-26.291031,1.989111,0.237184,-0.230428,0.998044,0.016708,0.033416,0.050124,0.152826,0.759591,0.005001,-0.003062,0.001925,0.020785,-0.009470,0.016228,0.000000,0.000000,0.000000,0.000233,0.000303,0.003746,11.151095,9.097660,13.723519,0.365366,0.131115,0.236391,0.000046,0.000046,0.000011,0.000012,0.000021,0.002472,0.002476,0.002337,1.000000,1.000000,1.000000
8.000000,-41.584464,-9.934787,-29.418626,1.894147,0.512237,-0.808551,0.997210,0.023856,0.028596,0.064700,0.149190,0.766201,0.002371,0.000178,-0.000803,-0.001880,0.003166,0.028716,0.000000,0.000000,0.000000,-38.675256,-8.663775,-26.302762,1.966506,0.233278,-0.227077,0.998089,0.016516,0.033032,0.049549,0.154000,0.760784,0.005003,-0.003064,0.001926,0.020724,-0.009458,0.016198,0.000000,0.000000,0.000000,0.000229,0.000298,0.003760,9.824397,8.337187,11.909457,0.348529,0.127598,0.214984,0.000045,0.000045,0.000010,0.000012,0.000021,0.002472,0.002476,0.002249,1.000000,1.000000,1.000000
8.051282,-41.534745,-9.910918,-29.451339,1.855702,0.514499,-0.807946,0.997256,0.023688,0.028353,0.064151,0.149821,0.766776,0.002347,0.000094,-0.000807,-0.001896,0.003150,0.029013,0.000000,0.000000,0.000000,-38.575000,-8.651913,-26.314320,1.943390,0.229314,-0.223667,0.998134,0.016320,0.032640,0.048961,0.155190,0.761938,0.005008,-0.003067,0.001923,0.020829,-0.009497,0.016196,0.000000,0.000000,0.000000,0.000229,0.000299,0.003777,9.884872,8.359312,12.009160,0.348666,0.128550,0.216625,0.000046,0.000046,0.000010,0.000011,0.000021,0.002472,0.002476,0.002248,1.000000,1.000000,1.000000
8.102564,-41.499276,-10.018768,-29.467681,1.808942,0.447516,-0.801145,0.997344,0.022390,0.028242,0.063287,0.152532,0.767258,0.002778,-0.000004,-0.000708,-0.001828,0.003034,0.029440,0.000000,0.000000,0.000000,-38.475942,-8.640256,-26.325701,1.919776,0.225294,-0.220202,0.998179,0.016120,0.032240,0.048360,0.156393,0.763052,0.005005,-0.003069,0.001922,0.020820,-0.009487,0.016190,0.000000,0.000000,0.000000,0.000226,0.000296,0.003793,9.929921,8.372155,12.109569,0.343609,0.126438,0.218309,0.000045,0.000045,0.000010,0.000011,0.000021,0.002472,0.002475,0.002246,1.000000,1.000000,1.000000
8.153846,-41.118006,-10.018056,-29.553651,1.960988,0.439523,-0.800226,0.997483,0.021687,0.025517,0.062492,0.154499,0.771781,0.003051,0.000543,-0.000639,-0.001729,0.003102,0.027382,0.000000,0.000000,0.000000,-38.378108,-8.628807,-26.336904,1.895679,0.221225,-0.216686,0.998225,0.015916,0.031832,0.047747,0.157611,0.764128,0.005008,-0.003067,0.001924,0.020779,-0.009467,0.016134,0.000000,0.000000,0.000000,0.000223,0.000293,0.003808,9.976436,8.385675,12.211322,0.338843,0.124528,0.219985,0.000044,0.000044,0.000010,0.000011,0.000021,0.002472,0.002475,0.002245,1.000000,1.000000,1.000000
8.205128,-41.087649,-10.013046,-29.580372,1.904795,0.434126,-0.794851,0.997526,0.021510,0.025501,0.061879,0.155705,0.772283,0.003066,0.000418,-0.000635,-0.001737,0.003072,0.027878,0.000000,0.000000,0.000000,-38.281521,-8.617567,-26.347925,1.871116,0.217110,-0.213121,0.998271,0.015708,0.031415,0.047123,0.158841,0.765164,0.005008,-0.003068,0.001926,0.020899,-0.009473,0.016009,0.000000,0.000000,0.000000,0.000224,0.000294,0.003824,10.038586,8.408478,12.315106,0.339078,0.125464,0.221680,0.000045,0.000045,0.000010,0.000011,0.000021,0.002472,0.002475,0.002244,1.000000,1.000000,1.000000
8.256410,-41.314912,-9.900152,-29.584904,1.698980,0.485844,-0.790313,0.997433,0.022635,0.027387,0.062174,0.153959,0.770072,0.002530,-0.000161,-0.000789,-0.001874,0.003059,0.030187,0.000000,0.000000,0.000000,-38.186206,-8.606540,-26.358761,1.846102,0.212954,-0.209511,0.998318,0.015496,0.030992,0.046487,0.160083,0.766160,0.005008,-0.003068,0.001931,0.020920,-0.009507,0.016044,0.000000,0.000000,0.000000,0.000221,0.000292,0.003839,10.086130,8.422772,12.419607,0.334460,0.123571,0.223400,0.000044,0.000044,0.000009,0.000011,0.000021,0.002472,0.002475,0.002242,1.000000,1.000000,1.000000
8.307692,-41.302224,-9.927452,-29.602526,1.639619,0.460610,-0.784563,0.997486,0.022061,0.027488,0.061473,0.155402,0.770368,0.002667,-0.000306,-0.000750,-0.001863,0.003007,0.030797,0.000000,0.000000,0.000000,-38.092185,-8.595727,-26.369412,1.820652,0.208761,-0.205860,0.998364,0.015280,0.030561,0.045841,0.161337,0.767117,0.005005,-0.003073,0.001928,0.020935,-0.009515,0.016082,0.000000,0.000000,0.000000,0.000218,0.000290,0.003855,10.135399,8.437589,12.525401,0.330078,0.121799,0.225113,0.000043,0.000043,0.000009,0.000011,0.000021,0.002472,0.002475,0.002241,1.000000,1.000000,1.000000
8.358974,-41.123222,-9.984191,-29.643891,1.674809,0.419783,-0.778460,0.997607,0.021044,0.026332,0.060359,0.157907,0.772606,0.003013,-0.000136,-0.000639,-0.001800,0.002973,0.030112,0.000000,0.000000,0.000000,-37.999480,-8.585129,-26.379875,1.794784,0.204536,-0.202170,0.998411,0.015061,0.030123,0.045184,0.162601,0.768034,0.005006,-0.003069,0.001925,0.020925,-0.009539,0.016097,0.000000,0.000000,0.000000,0.000219,0.000291,0.003871,10.199708,8.460971,12.633258,0.330440,0.122761,0.226857,0.000044,0.000044,0.000009,0.000011,0.000021,0.002472,0.002475,0.002240,1.000000,1.000000,1.000000
